matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4248873352,0,2,0,0,1070,-413,1161,1354,947,0,0,0,1,0,0,2521,200,Yone,Zed,Yasuo,Ziggs,Xerath,Shen,Poppy,Kaisa,Karthus,Senna
NA1_4247709086,2,0,0,1,-603,-1062,-1942,-1804,202,0,1,0,0,0,0,1854,200,Gangplank,Kindred,Zed,Jhin,Lux,Malphite,Nocturne,Kaisa,Lucian,Nami
NA1_4250929235,0,2,0,0,515,-1278,-2726,-2460,-1679,0,0,0,0,0,0,1957,100,Irelia,Zed,Qiyana,Zeri,Yuumi,Jax,Amumu,Akali,Tristana,Janna
NA1_4252660975,1,1,1,0,-2324,-364,-1334,-1227,54,0,0,0,0,0,0,1181,100,Ornn,Shaco,FiddleSticks,Xayah,Rakan,Akali,Graves,Ryze,Ezreal,Yuumi
NA1_4255168526,0,1,0,1,-1499,-485,-1010,1364,-49,1,0,0,0,0,0,1464,200,DrMundo,Hecarim,TwistedFate,Samira,Zilean,Garen,Kayn,Cassiopeia,Kaisa,Nautilus
NA1_4256673812,0,1,0,0,994,-1554,-2991,950,-453,0,1,0,0,0,0,2075,200,Nocturne,Viego,TwistedFate,Tristana,Renata,Warwick,Vi,Xerath,MissFortune,Senna
NA1_4260472494,0,2,1,0,168,862,1894,-252,1297,0,0,0,1,0,1,1245,200,Nasus,XinZhao,Gangplank,Aphelios,Thresh,Tryndamere,Warwick,Brand,Blitzcrank,Jinx
NA1_4255298679,1,1,0,0,720,-1667,105,1794,967,0,0,0,0,0,0,1415,100,Camille,Ekko,Leblanc,Vayne,Swain,Illaoi,Trundle,Anivia,Tristana,Sona
NA1_4253890321,0,2,1,0,1593,-1019,-1266,-433,685,0,0,0,0,0,0,1828,100,Renekton,Mordekaiser,Viktor,Jinx,Zac,Yorick,MasterYi,Brand,Lucian,Nami
NA1_4246496029,0,2,0,0,1633,716,-2986,-229,78,0,0,0,1,0,0,2073,100,Lissandra,Kayn,Zeri,Jhin,Nautilus,TahmKench,Sejuani,Yone,Tristana,Leona
NA1_4249634738,1,0,0,1,-2087,-637,-1756,-972,-99,2,0,0,0,0,0,2169,200,Gangplank,Talon,Viktor,Vayne,Morgana,Jax,Lillia,Graves,Jhin,Swain
NA1_4242740613,1,1,1,0,-1558,485,397,-2109,-701,1,0,0,0,0,0,2142,200,Malphite,Viego,Quinn,Ezreal,Lissandra,Kassadin,Tryndamere,Viktor,Lucian,Blitzcrank
NA1_4244857988,0,1,1,0,806,-475,1948,-1713,-608,0,0,0,1,1,0,1959,100,Volibear,Kayn,Katarina,Jinx,Nami,Urgot,Amumu,Soraka,Ezreal,Karma
NA1_4249290646,1,0,1,0,-1180,1147,1637,-724,136,0,0,0,0,0,0,1274,100,Teemo,Kindred,Yone,Malzahar,Soraka,Urgot,JarvanIV,MissFortune,Xayah,Anivia
NA1_4253504043,1,1,1,0,-1224,-1189,-516,-782,1000,0,0,0,0,0,1,1900,100,Teemo,Hecarim,Yasuo,Twitch,Yuumi,Mordekaiser,MasterYi,Heimerdinger,Jinx,Pyke
NA1_4241087690,1,1,0,1,-661,-1867,760,1333,132,1,0,0,0,0,0,1480,200,Fiora,Hecarim,Orianna,Kaisa,Pyke,Renekton,Amumu,Lucian,Veigar,Yuumi
NA1_4248175103,0,2,0,1,-1104,-2477,1776,-812,-111,0,0,1,0,0,0,1748,200,Jax,Volibear,Akali,Kaisa,Senna,Jayce,Khazix,Ahri,Jhin,Braum
NA1_4242318891,0,2,0,1,705,943,-1422,-688,-501,0,0,0,0,0,0,1941,100,Darius,Khazix,Akshan,Kaisa,Zilean,Chogath,Udyr,Ekko,Lucian,Velkoz
NA1_4253840098,1,0,1,0,50,-628,2937,806,-217,0,0,0,0,1,0,2081,100,Gangplank,Zac,Sylas,Jhin,Zyra,Tryndamere,Gragas,Yasuo,Jinx,Nami
NA1_4241162442,1,0,1,0,944,1489,3291,3115,2534,0,0,0,0,2,1,2141,200,Volibear,Kayn,Zed,Jinx,Pantheon,Tryndamere,Nocturne,Malzahar,Xayah,Morgana
NA1_4240934743,1,1,1,0,-2057,-560,654,1951,743,1,0,0,0,0,2,1335,100,Mordekaiser,Hecarim,Annie,Jhin,Rakan,Yorick,RekSai,Qiyana,Sivir,Renata
NA1_4240402163,0,1,0,1,2078,1089,2173,1142,416,0,0,0,1,1,0,1457,200,Gangplank,MasterYi,Seraphine,Samira,Zed,Teemo,Kayn,Yasuo,Vayne,Nautilus
NA1_4244448011,0,2,0,1,2638,-1325,-609,-1802,-778,0,0,1,1,0,0,1811,200,Akshan,Rammus,Akali,Caitlyn,Blitzcrank,Yasuo,Shyvana,Katarina,Draven,Nautilus
NA1_4242901503,2,0,0,1,-3028,477,-676,2987,2792,1,0,0,0,0,1,1423,200,Urgot,Viego,Leblanc,Jhin,Brand,Sion,Hecarim,Anivia,Caitlyn,Sona
NA1_4253808515,2,0,0,1,-1118,-241,410,3350,864,0,0,0,0,0,0,1948,200,Quinn,Graves,Ahri,Ezreal,Karma,Volibear,Hecarim,Rumble,Ashe,Velkoz
NA1_4258043689,2,0,0,1,-1289,818,2394,-1004,1387,1,0,0,0,0,0,1382,100,Ornn,XinZhao,Veigar,Jinx,Soraka,Akali,Graves,Irelia,Jhin,Annie
NA1_4255026573,2,0,0,0,3837,-1279,2543,1138,196,0,0,0,2,0,0,1771,100,Camille,Shaco,Galio,Vayne,Nami,Volibear,Viego,Katarina,Caitlyn,Zyra
NA1_4250573846,0,2,0,0,-3235,-202,-2583,-9,-1324,1,0,0,0,0,0,1801,100,Sett,Shyvana,Ahri,Kaisa,Zilean,Jayce,MasterYi,Vex,Xayah,Lulu
NA1_4245852172,1,0,0,1,-1825,-1056,1494,839,1139,1,0,0,0,0,0,1293,100,Aatrox,DrMundo,Kayle,Ashe,Senna,Pyke,Karthus,Gragas,Jinx,Nami
NA1_4235591721,1,0,1,0,-2828,-575,49,672,-1148,1,0,0,0,0,0,1847,100,Malphite,Zac,Yasuo,Jinx,Nautilus,Teemo,Sejuani,Neeko,Kaisa,Pyke
NA1_4243692681,0,2,1,0,2632,-2088,1555,96,1493,0,0,0,1,0,0,1726,100,Aatrox,LeeSin,Leblanc,Jinx,Soraka,Sett,MasterYi,Akali,Vayne,Chogath
NA1_4239248620,1,0,0,0,-485,1644,4172,-921,-1837,0,0,0,0,1,0,2208,200,Vladimir,Rengar,Lux,Caitlyn,Zyra,Irelia,Jax,Vex,Lucian,Nami
NA1_4252182472,1,1,1,0,125,509,-1447,-877,-280,0,1,0,0,0,0,1234,200,Draven,Diana,Ahri,Caitlyn,Senna,Shen,Udyr,Kaisa,Jhin,Morgana
NA1_4244242694,1,0,0,1,329,-1086,-1313,341,-1220,0,0,0,0,0,0,1525,100,Volibear,Viego,Vladimir,Jhin,Alistar,Teemo,Zac,Talon,Vayne,Taric
NA1_4249741552,1,1,1,0,-1933,566,-503,-3351,-1036,0,0,0,0,0,0,1653,100,Jayce,Nasus,Lux,Ashe,Bard,Garen,Hecarim,Annie,Ezreal,Pyke
NA1_4259305225,1,0,0,1,1105,-584,-1698,-1379,-2473,0,1,0,0,0,0,1667,200,Yone,Volibear,Yasuo,Kaisa,Senna,Irelia,Hecarim,Zilean,Zeri,Velkoz
NA1_4247744558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,100,Volibear,Khazix,Kaisa,Jhin,Xerath,Riven,Viego,Malzahar,Tristana,Karma
NA1_4258231356,0,1,0,1,-2235,-1468,302,711,-611,1,1,0,0,0,0,1931,200,Chogath,Thresh,Zed,MissFortune,Senna,Illaoi,Nocturne,Kayn,Zeri,Pyke
NA1_4256135055,1,0,0,0,3977,323,-1413,1608,127,0,0,0,1,0,0,2124,200,Volibear,Kindred,Katarina,Aphelios,Blitzcrank,Garen,Kayn,Fizz,Ezreal,Nautilus
NA1_4254221368,2,0,0,1,259,-1356,1449,3310,1564,0,0,0,0,0,1,1896,100,Shen,Diana,Zed,Caitlyn,Nami,Kayle,Amumu,Akali,Vayne,Lux
NA1_4249692243,0,2,1,0,697,1423,-657,634,491,0,0,0,0,0,0,1709,200,Fiora,Hecarim,Yasuo,Tristana,Velkoz,Warwick,Shaco,TwistedFate,Ezreal,Leona
NA1_4246885971,2,0,1,0,339,466,561,-395,-1304,0,0,0,0,0,0,1357,100,Jayce,Velkoz,Hecarim,Varus,Karma,Sett,Nidalee,Fizz,Caitlyn,Zilean
NA1_4259608199,1,0,0,1,-349,-1472,-1567,-777,-2102,0,1,1,0,0,0,1971,100,Sett,Karthus,Yone,Kaisa,Pyke,Jayce,Trundle,Malzahar,Vayne,Brand
NA1_4256956048,0,1,0,1,-1648,212,-200,2945,1427,0,0,1,1,0,1,1241,200,Gangplank,Hecarim,Zoe,Lucian,Thresh,Malphite,Graves,Karma,Kaisa,Lux
NA1_4247556924,1,0,1,0,1726,1907,892,521,-945,0,0,0,2,0,0,1516,100,Tryndamere,Nocturne,Leblanc,Samira,Nautilus,Gangplank,FiddleSticks,Yasuo,Jinx,Xerath
NA1_4245923613,1,0,0,1,-2654,-2896,-1297,734,-1686,2,0,0,0,0,0,1654,100,Kayle,MasterYi,Kaisa,Jhin,Brand,Darius,Kayn,Lissandra,Aphelios,Blitzcrank
NA1_4237127190,1,1,0,1,-3369,-160,-1661,1297,125,1,0,0,0,0,0,2169,100,Nasus,Volibear,Kaisa,Jhin,Yuumi,Illaoi,Shyvana,Ahri,Ashe,Twitch
NA1_4242260414,1,1,0,0,-636,220,-1322,-1423,-539,0,0,0,0,0,0,1042,100,Garen,Rammus,Corki,Xayah,Janna,Gangplank,Hecarim,Katarina,Zeri,Pyke
NA1_4255043602,1,0,0,1,18,-1394,-1618,-2272,-448,1,2,1,0,0,0,1759,100,Rengar,Nocturne,Xerath,Jhin,Karma,Mordekaiser,MasterYi,Yasuo,Samira,Lux
NA1_4257528166,0,2,0,1,448,-1034,-1653,2345,1216,0,0,0,0,0,1,1706,200,Gangplank,Vi,Sylas,Sivir,Leona,Garen,Graves,Katarina,Jinx,Soraka
NA1_4257627336,0,1,0,0,2377,1245,-2250,652,378,0,1,0,2,0,0,1786,200,Mordekaiser,Hecarim,Vex,Aphelios,Leona,Gangplank,Skarner,Lucian,Zeri,Brand
NA1_4253293568,0,1,1,0,-1087,391,-74,-813,-2465,0,0,0,0,0,0,1692,100,Sett,Khazix,Ahri,Zeri,Yuumi,Vayne,Volibear,Xerath,Draven,Nautilus
NA1_4237388194,1,0,0,0,3083,46,1415,805,8,0,0,0,1,0,0,1887,200,Volibear,Trundle,Nunu,Jinx,Zilean,Camille,Rengar,Draven,MissFortune,Karma
NA1_4254039046,2,0,1,0,2553,3394,1978,-1861,267,0,0,1,1,1,0,1315,100,Kayle,XinZhao,Fizz,Jhin,Zyra,Darius,Elise,Lux,Twitch,Swain
NA1_4251692667,0,1,0,1,-894,-2164,-2914,-2411,-1174,0,2,0,0,0,0,1914,200,Akali,Nidalee,Veigar,Jinx,Sion,TahmKench,Diana,Irelia,MissFortune,Lux
NA1_4257552561,0,2,1,0,2923,-2092,-1867,-471,1121,0,0,0,1,0,0,2496,100,Lissandra,Zed,Veigar,Jhin,Blitzcrank,Cassiopeia,Shaco,Irelia,Caitlyn,Pyke
NA1_4253607989,1,0,0,1,1177,1380,-657,1906,1183,0,0,0,0,0,1,2363,200,Udyr,Rammus,Sylas,Samira,Leona,Gragas,Graves,Veigar,Aphelios,Thresh
NA1_4252312928,1,0,1,0,2957,2654,101,-587,4,0,0,0,0,0,0,1172,100,Volibear,Trundle,Vex,Ezreal,Blitzcrank,Sion,Viego,Zed,Vayne,Chogath
NA1_4235078847,0,1,1,0,-557,587,387,-242,-454,0,0,0,0,0,0,1111,100,Graves,JarvanIV,Lux,Quinn,Lulu,Tryndamere,Kayn,Vladimir,Caitlyn,Yuumi
NA1_4255333441,0,2,0,1,-30,797,293,-1518,-576,1,0,0,0,0,0,1907,100,Fiora,Nocturne,Lissandra,Sivir,Sona,Riven,Rammus,Kassadin,Ezreal,Janna
NA1_4251756417,0,2,1,0,-670,1500,529,-108,180,0,0,0,0,0,0,1941,200,Gnar,Viego,Zed,Jinx,Velkoz,Riven,MasterYi,Akali,MissFortune,Seraphine
NA1_4255735723,2,0,0,1,-2952,-2787,-1401,1351,609,0,2,0,0,0,0,1395,100,Varus,Nocturne,Katarina,Ezreal,Lux,TahmKench,Hecarim,Pyke,Tristana,Blitzcrank
NA1_4242898504,2,0,0,1,-626,690,1222,65,-673,0,0,0,0,0,0,1553,100,Yone,XinZhao,Katarina,Aphelios,Pyke,Shen,Udyr,Lux,Zeri,Thresh
NA1_4250889753,1,0,1,0,3719,1862,854,2172,597,0,0,0,1,2,0,1169,200,Volibear,MasterYi,Fizz,MissFortune,Lulu,Malphite,Nunu,Yasuo,Zeri,Yuumi
NA1_4237809417,1,1,0,1,-3917,15,-287,132,459,2,0,0,0,0,0,2331,100,Sett,Ivern,Zilean,Xayah,Morgana,Darius,Warwick,Ahri,Zeri,Sona
NA1_4239645908,0,2,0,1,-1504,1173,-1484,-2084,-1199,0,1,0,0,0,0,1958,100,Camille,Graves,Ahri,Seraphine,Senna,Sion,Amumu,Akali,Zeri,Lulu
NA1_4254471437,1,1,1,0,1259,-985,-617,925,-1669,0,0,0,0,0,0,1471,100,Aatrox,Hecarim,Zilean,Ezreal,Renata,Ornn,Viego,Azir,Varus,Seraphine
NA1_4255190178,0,2,1,0,3836,871,-943,-2549,-1615,0,0,1,1,0,0,192,200,XinZhao,Vladimir,Vayne,Soraka,Nasus,Mordekaiser,Anivia,Lucian,Renata,
NA1_4254673036,0,1,1,0,501,-612,-1662,2140,-109,1,0,0,0,0,0,1543,200,Singed,Viego,Annie,Lucian,Pyke,Garen,Kindred,Akali,Jinx,Nautilus
NA1_4245872443,0,0,1,0,-1241,-227,-313,-490,-1063,0,0,0,0,0,0,202,100,Camille,MasterYi,Anivia,Jhin,Veigar,Vayne,Shyvana,Orianna,Senna,
NA1_4241654466,0,1,1,0,-1455,58,156,1614,714,0,0,0,0,1,0,1885,100,Mordekaiser,Nocturne,Yasuo,Tristana,Lux,Jayce,Vi,Gragas,Vayne,Blitzcrank
NA1_4243283736,0,2,1,0,-508,671,-2610,-350,189,0,0,0,0,0,0,1781,200,Volibear,Nunu,Fizz,Twitch,Renata,Sett,MasterYi,Syndra,Jhin,Nautilus
NA1_4253635276,0,1,1,0,-731,-545,162,-1220,-155,0,0,0,0,0,0,1645,100,Kayle,Vi,Lux,Vayne,Zyra,Garen,Sejuani,Ahri,Jhin,Yuumi
NA1_4237344038,0,2,0,1,1913,-1819,609,92,-664,0,0,0,0,0,0,1984,200,Garen,Udyr,Pyke,Jinx,Lulu,Kayle,Diana,Irelia,Kaisa,Renata
NA1_4244045195,0,2,0,0,951,1442,857,-2069,-546,0,0,0,0,0,0,2074,200,TahmKench,Olaf,Irelia,Vayne,Brand,Kennen,Amumu,Lux,Draven,Thresh
NA1_4254465326,1,1,0,1,-1876,-936,-2200,663,107,1,0,0,0,0,0,1689,200,Nasus,Karthus,Kaisa,Jinx,Blitzcrank,Shen,Viego,Ahri,Draven,Lux
NA1_4255112726,1,0,1,0,188,-1627,-2512,-513,-622,0,1,0,0,0,0,1588,200,Garen,Warwick,Xerath,Ashe,Lulu,Chogath,Twitch,Sylas,Zeri,Karma
NA1_4257738938,1,0,0,1,-368,-2469,-1811,2888,-1403,1,0,0,0,0,1,2452,200,Garen,Khazix,Vex,Jinx,Morgana,Darius,Vi,Ekko,Twitch,Renata
NA1_4256900457,1,1,1,0,-762,451,-226,417,-980,1,0,0,0,0,0,1432,100,Camille,Gwen,Vex,Ashe,Sona,Darius,Diana,Pyke,Zeri,Janna
NA1_4252379213,0,1,1,0,1890,617,1100,600,302,0,0,0,1,0,0,2591,100,Gnar,Sejuani,Fizz,Akshan,Pyke,Garen,TahmKench,Graves,Zeri,Brand
NA1_4254306423,2,0,1,0,31,465,-966,226,-375,0,0,0,1,0,0,1156,200,Pantheon,Graves,Syndra,MissFortune,Yuumi,Garen,Nunu,Tristana,Twitch,Soraka
NA1_4249140930,1,1,0,0,1564,-58,433,-2082,-401,0,0,0,0,0,0,1693,100,Mordekaiser,LeeSin,Corki,Jinx,Renata,Shen,Nocturne,Ahri,Vayne,Brand
NA1_4255299705,2,0,0,1,830,-751,631,2398,-400,0,0,0,0,0,1,2278,100,Singed,Trundle,Kaisa,Ezreal,Senna,Malphite,Zed,Yasuo,Caitlyn,Renata
NA1_4253448237,0,2,0,1,-1235,-1851,-1397,116,337,1,0,0,0,0,0,1744,100,Sett,Diana,Jayce,Tristana,Pyke,Sion,RekSai,Sylas,Ashe,Brand
NA1_4246981687,0,1,0,1,1366,57,1125,217,-307,0,0,0,1,0,0,2194,200,Graves,Shyvana,Akshan,Ezreal,Pyke,Gangplank,RekSai,Irelia,Lucian,Nautilus
NA1_4257447861,0,1,0,1,-219,-852,-865,378,-215,0,0,0,0,0,0,2179,100,Chogath,Shaco,Tryndamere,Vayne,Lulu,DrMundo,Skarner,Akali,Ezreal,Nami
NA1_4248672559,1,0,0,1,1902,-1186,2439,2562,1438,0,0,0,0,1,1,1341,100,Irelia,Khazix,Katarina,Caitlyn,Lulu,Sett,Shaco,Brand,Samira,Renata
NA1_4257949200,2,0,0,0,179,2820,884,-2078,281,0,0,0,0,0,0,1381,100,Trundle,Hecarim,Lissandra,Twitch,Swain,Urgot,Poppy,Gragas,Ziggs,Morgana
NA1_4258722503,0,1,1,0,1703,538,-525,-826,-534,0,0,0,0,0,0,2049,200,Garen,Ekko,Gangplank,Jinx,Lux,Camille,Hecarim,Irelia,Jhin,Xerath
NA1_4249571973,0,1,0,0,2899,786,563,-708,-393,0,1,0,0,0,0,1599,100,Quinn,Ekko,Yone,Vayne,Leona,Gragas,Warwick,Nunu,MissFortune,Seraphine
NA1_4250152810,1,0,0,0,1145,-2683,-1484,-2601,-2021,0,1,2,0,0,0,1303,200,Malphite,Diana,Qiyana,Jinx,TahmKench,Trundle,Warwick,Kayle,Ashe,Renata
NA1_4253120609,1,0,1,0,541,2276,-294,1176,-514,0,0,0,1,0,0,2160,200,Irelia,Hecarim,Ekko,Jinx,Taliyah,Jax,Shaco,Orianna,Twitch,Pyke
NA1_4256519337,1,1,1,0,3044,587,508,2345,1394,0,0,0,1,0,1,2320,200,Ornn,RekSai,Akali,MissFortune,Nami,Gnar,Hecarim,Kayle,Jhin,Zilean
NA1_4241313434,2,0,0,1,1669,-796,-382,-288,1170,0,1,0,1,0,0,1943,200,Tryndamere,Warwick,Viktor,Ezreal,Janna,Jax,Khazix,Irelia,MissFortune,Morgana
NA1_4239153623,1,1,0,0,-1505,-375,-517,-423,-1222,0,0,0,0,0,0,1738,100,Mordekaiser,Vi,Yasuo,Ezreal,Blitzcrank,Vayne,Graves,Corki,MasterYi,Xerath
NA1_4255782960,1,0,0,1,1559,652,98,477,-1144,0,0,1,0,0,0,1382,200,JarvanIV,Lillia,Azir,Varus,Pyke,Fiora,Graves,Rumble,Vayne,Lulu
NA1_4246034082,1,0,1,0,3381,826,1040,-938,1086,0,0,0,2,0,0,2033,200,Mordekaiser,Gragas,Zed,Kalista,Nautilus,Nasus,Zac,Ahri,Twitch,Zyra
NA1_4245707394,2,0,1,0,149,-159,841,802,350,0,0,0,0,0,0,1525,100,Urgot,MasterYi,Annie,Xayah,Senna,Yorick,Qiyana,Vex,Ashe,Rakan
NA1_4254259628,1,1,0,1,-1341,-501,334,-3555,-2696,1,0,1,0,0,0,1576,200,Teemo,LeeSin,Lux,Lucian,Taric,Gnar,Diana,Annie,Draven,Pyke
NA1_4236500025,0,2,0,1,1041,606,700,-1283,306,0,0,1,0,0,0,1523,200,Shen,FiddleSticks,Fizz,Samira,Nautilus,Akali,Udyr,Akshan,MissFortune,Seraphine
NA1_4242969808,1,0,0,0,564,287,845,2404,1993,0,0,0,0,0,0,1604,100,Tryndamere,LeeSin,Neeko,Kaisa,Nami,Yorick,Viego,Corki,Jhin,Senna
NA1_4242765439,1,1,1,0,-1854,1388,1484,50,-309,0,0,0,0,0,0,1262,200,Malzahar,Kindred,Zed,Vayne,Lulu,Riven,Mordekaiser,Gangplank,Xayah,Rakan
NA1_4237793744,1,1,1,0,708,1909,601,-13,367,0,0,0,0,0,0,1806,100,Irelia,Khazix,Kayle,Twitch,MissFortune,Gangplank,Karthus,Swain,Draven,Pyke
NA1_4249882804,0,1,1,0,-1206,-277,891,-130,743,1,0,0,0,0,0,1828,200,Garen,RekSai,TwistedFate,Vayne,Lux,Tryndamere,XinZhao,Akali,Samira,Galio
NA1_4239781754,0,1,0,1,2328,26,-1560,-1081,-2219,0,0,1,0,0,0,1621,200,Garen,Shaco,Zed,Aphelios,Brand,Sett,Diana,Chogath,Ezreal,Pyke
NA1_4243065016,1,0,0,1,2102,-1105,4849,2376,225,0,0,0,1,1,2,2244,200,Garen,Poppy,Vex,Jhin,Maokai,Aatrox,Shyvana,Sylas,Kaisa,Blitzcrank
NA1_4259069010,0,2,0,1,-612,-2796,-1979,-2728,-1946,1,1,1,0,0,0,1871,200,Graves,Shaco,Zoe,Jinx,Renata,Nasus,LeeSin,Lux,Vayne,Yuumi
NA1_4238938545,1,0,1,0,67,2101,-303,309,945,0,0,0,0,0,0,1691,100,Fiora,Shyvana,Akshan,Samira,Sion,Jax,Elise,Kaisa,Lucian,Braum
NA1_4253902672,1,1,1,0,-246,-702,-815,1933,1988,0,0,0,0,0,1,1377,100,Sett,Ekko,Yone,Ezreal,Lulu,Garen,Trundle,Galio,Zeri,Leona
NA1_4237565945,0,1,0,0,1131,-695,-3032,20,-1217,0,1,0,0,0,0,1861,200,Garen,LeeSin,Heimerdinger,Ezreal,Morgana,Shen,Twitch,Katarina,Xayah,Zyra
NA1_4238992701,0,1,0,1,153,-53,-913,-2568,-2545,0,0,0,0,0,0,1220,100,Ornn,Morgana,Yasuo,Zeri,Janna,Irelia,Udyr,Sylas,Ashe,Leona
NA1_4239193760,0,1,0,1,-1383,-523,132,401,1107,1,0,0,0,0,1,1901,100,Lillia,MasterYi,Ryze,Kaisa,Yuumi,Chogath,Volibear,Qiyana,Zeri,Nautilus
NA1_4238389154,2,0,0,0,-1604,-215,1660,842,137,1,0,0,0,0,0,1592,100,Yasuo,Nunu,Akali,Ziggs,Ashe,Sion,Viego,Viktor,Ezreal,TwistedFate
NA1_4236569404,0,1,0,1,-1646,-1709,-2433,-164,-122,0,1,0,0,0,1,1347,100,Fiora,Zac,Zilean,Vayne,Janna,Volibear,Hecarim,Brand,Kaisa,Shen
NA1_4249918792,1,0,1,0,548,199,-391,943,1274,0,0,0,0,0,0,1800,100,Poppy,Ivern,Akali,Xayah,Leona,Yasuo,Rengar,Kassadin,Tristana,Senna
NA1_4246478530,0,1,1,0,-258,-763,-219,-208,1397,0,0,0,0,0,0,1414,100,DrMundo,XinZhao,Corki,Tristana,Lux,Sett,Lillia,Anivia,Jinx,Zilean
NA1_4250056090,0,1,0,1,-31,608,-115,237,299,0,0,0,0,0,0,1793,100,Sion,Kindred,Zed,Ezreal,Yuumi,Aatrox,Nunu,Ekko,Jinx,Swain
NA1_4246972919,2,0,0,1,1209,-2569,455,-851,267,0,0,0,0,0,0,1701,100,Aatrox,Ekko,Fizz,Ezreal,Yuumi,Akali,Trundle,Zed,Lulu,Vayne
NA1_4252536176,0,2,1,0,267,-1260,-572,-1413,-1336,0,0,0,0,0,0,2397,100,Riven,Nidalee,Viktor,Zeri,Leona,Chogath,Khazix,Veigar,MissFortune,Thresh
NA1_4244501467,1,0,1,0,-571,263,41,680,-183,0,0,0,0,0,0,1459,200,Singed,Viego,Vladimir,Lucian,Seraphine,Mordekaiser,XinZhao,Fizz,Xayah,Soraka
NA1_4251189482,0,2,0,1,346,406,397,-1549,-1199,0,0,1,0,0,0,948,200,Garen,Ekko,Kassadin,MissFortune,Blitzcrank,Urgot,DrMundo,Yone,Kaisa,Lux
NA1_4255706790,1,1,1,0,-985,-874,1906,1197,325,0,0,0,0,1,0,1557,200,Teemo,Sejuani,Qiyana,Zeri,Janna,Akali,Trundle,Pyke,Kaisa,Nautilus
NA1_4240951135,2,0,1,0,1410,2012,492,1360,2467,0,0,0,0,0,0,1220,200,Teemo,Kayn,Fizz,Caitlyn,Nautilus,Graves,Zac,Akali,Twitch,Morgana
NA1_4258989388,1,1,1,0,-303,30,782,-650,195,0,0,0,0,0,0,1846,200,Zac,Khazix,Ryze,Tristana,Shen,Malphite,Graves,Kaisa,MissFortune,Pyke
NA1_4239637708,1,0,0,1,708,-2162,15,-1911,-758,0,0,0,0,0,0,1534,200,Neeko,Amumu,Sylas,Samira,Thresh,Warwick,Khazix,Fizz,Xayah,Nautilus
NA1_4258484036,1,0,0,0,1520,-2439,416,-893,390,0,0,0,0,0,0,1716,200,Sett,Gwen,Sylas,Twitch,Swain,Irelia,Warwick,Orianna,Jinx,Leona
NA1_4256154325,1,1,1,0,-43,391,42,35,387,0,0,0,0,0,0,1751,100,Maokai,Hecarim,Yasuo,Zeri,Morgana,Blitzcrank,Karthus,Annie,Singed,Soraka
NA1_4243009556,1,1,1,0,-655,436,652,1738,-244,1,0,0,0,0,0,1589,200,Sion,Shaco,Akali,Ashe,Nami,Yorick,FiddleSticks,Irelia,Jinx,Janna
NA1_4238089583,2,0,1,0,1280,3390,-1915,1670,908,0,0,0,1,0,2,1465,200,Sett,Nasus,Karma,Kalista,Thresh,Chogath,Hecarim,Taliyah,Vayne,Soraka
NA1_4250923243,0,2,0,1,-2318,208,505,217,1629,2,0,1,0,0,0,2011,100,Garen,Shaco,Malzahar,Zeri,Nautilus,Kayle,Talon,Viktor,Lucian,Yuumi
NA1_4239431352,1,0,0,1,162,728,-827,-1175,-2941,0,0,1,0,0,0,1476,200,Riven,Rammus,Zed,Jhin,Velkoz,Vladimir,Hecarim,Irelia,Ezreal,Janna
NA1_4242168068,0,2,1,0,244,-377,2865,-1535,-1747,0,0,0,1,0,0,1669,100,Irelia,Shaco,TwistedFate,Jinx,Nautilus,Garen,Kayn,Sylas,Jhin,Lux
NA1_4248756363,1,0,0,1,-261,-774,768,1261,35,0,0,0,0,0,0,2396,100,Mordekaiser,LeeSin,Malzahar,Vayne,Nautilus,Rumble,Hecarim,Ezreal,Kaisa,Renata
NA1_4242208849,0,2,1,0,1777,-602,-1025,-2207,-592,0,0,0,0,0,0,1930,100,Mordekaiser,Shaco,Fizz,Vayne,Pyke,Teemo,Hecarim,Zed,Zeri,Thresh
NA1_4245737512,0,1,0,0,-4555,-1725,-106,-1981,-876,1,0,0,0,0,0,2376,200,Malphite,Tryndamere,Lissandra,Tristana,Bard,Kayle,RekSai,Ekko,Twitch,Sona
NA1_4242509293,0,1,1,0,1019,2366,1018,50,41,0,0,0,0,0,0,2074,100,Jhin,Zac,Akali,Kaisa,Senna,Darius,Shyvana,Malzahar,Jinx,Leona
NA1_4257160913,2,0,1,0,-141,-669,-1311,-6,539,0,0,0,0,0,0,2056,200,Ornn,Nocturne,Kassadin,Samira,Lux,Gangplank,Sejuani,Akshan,Kaisa,Leona
NA1_4244698195,0,1,0,1,-269,963,-1192,-2011,-1560,0,0,1,0,0,0,1430,200,Vayne,RekSai,Talon,Zeri,Nautilus,Mordekaiser,Khazix,Akshan,Pyke,Neeko
